placement_file,placement_basename,seedBase,run_mode,patch_xy_um,micro_thickness_um,bn_wt,zns_wt,incident_count,capture_count,total_track_length_um,sigma_eff_per_um,sigma_eff_per_cm,capture_probability
"/mnt/hgfs/Shared/B2/Input/placements/1-1/placement_f_0.64_0001.csv","placement_f_0.64_0001.csv",1360997679,StageA_NeutronPatch,50,30,1,1,100000,5184,2.92258e+06,0.00177378,17.7378,0.05184
"/mnt/hgfs/Shared/B2/Input/placements/1-1/placement_f_0.64_0002.csv","placement_f_0.64_0002.csv",745181885,StageA_NeutronPatch,50,30,1,1,100000,5243,2.92167e+06,0.00179452,17.9452,0.05243
"/mnt/hgfs/Shared/B2/Input/placements/1-1/placement_f_0.64_0003.csv","placement_f_0.64_0003.csv",1858871398,StageA_NeutronPatch,50,30,1,1,100000,5192,2.92105e+06,0.00177744,17.7744,0.05192
"/mnt/hgfs/Shared/B2/Input/placements/1-1/placement_f_0.64_0004.csv","placement_f_0.64_0004.csv",2003252950,StageA_NeutronPatch,50,30,1,1,100000,5197,2.92159e+06,0.00177883,17.7883,0.05197
"/mnt/hgfs/Shared/B2/Input/placements/1-1/placement_f_0.64_0005.csv","placement_f_0.64_0005.csv",1570259606,StageA_NeutronPatch,50,30,1,1,100000,5215,2.92265e+06,0.00178434,17.8434,0.05215
"/mnt/hgfs/Shared/B2/Input/placements/1-1/placement_f_0.64_0006.csv","placement_f_0.64_0006.csv",1228531151,StageA_NeutronPatch,50,30,1,1,100000,5060,2.92494e+06,0.00172995,17.2995,0.0506
"/mnt/hgfs/Shared/B2/Input/placements/1-1/placement_f_0.64_0007.csv","placement_f_0.64_0007.csv",969084714,StageA_NeutronPatch,50,30,1,1,100000,5290,2.92142e+06,0.00181076,18.1076,0.0529
"/mnt/hgfs/Shared/B2/Input/placements/1-1/placement_f_0.64_0008.csv","placement_f_0.64_0008.csv",1712912382,StageA_NeutronPatch,50,30,1,1,100000,5078,2.92413e+06,0.00173659,17.3659,0.05078
"/mnt/hgfs/Shared/B2/Input/placements/1-1/placement_f_0.64_0009.csv","placement_f_0.64_0009.csv",1442830983,StageA_NeutronPatch,50,30,1,1,100000,5177,2.92197e+06,0.00177175,17.7175,0.05177
"/mnt/hgfs/Shared/B2/Input/placements/1-1/placement_f_0.64_0010.csv","placement_f_0.64_0010.csv",135420713,StageA_NeutronPatch,50,30,1,1,100000,5194,2.92166e+06,0.00177775,17.7775,0.05194
"/mnt/hgfs/Shared/B2/Input/placements/1-1/placement_f_0.64_0011.csv","placement_f_0.64_0011.csv",1656486025,StageA_NeutronPatch,50,30,1,1,100000,5036,2.92448e+06,0.00172201,17.2201,0.05036
"/mnt/hgfs/Shared/B2/Input/placements/1-1/placement_f_0.64_0012.csv","placement_f_0.64_0012.csv",1549953963,StageA_NeutronPatch,50,30,1,1,100000,5185,2.92151e+06,0.00177477,17.7477,0.05185
"/mnt/hgfs/Shared/B2/Input/placements/1-1/placement_f_0.64_0013.csv","placement_f_0.64_0013.csv",1711738333,StageA_NeutronPatch,50,30,1,1,100000,5113,2.92352e+06,0.00174892,17.4892,0.05113
"/mnt/hgfs/Shared/B2/Input/placements/1-1/placement_f_0.64_0014.csv","placement_f_0.64_0014.csv",1970514175,StageA_NeutronPatch,50,30,1,1,100000,5187,2.92187e+06,0.00177523,17.7523,0.05187
"/mnt/hgfs/Shared/B2/Input/placements/1-1/placement_f_0.64_0015.csv","placement_f_0.64_0015.csv",335772203,StageA_NeutronPatch,50,30,1,1,100000,5145,2.92469e+06,0.00175916,17.5916,0.05145
"/mnt/hgfs/Shared/B2/Input/placements/1-1/placement_f_0.64_0016.csv","placement_f_0.64_0016.csv",1641656317,StageA_NeutronPatch,50,30,1,1,100000,5118,2.92355e+06,0.00175061,17.5061,0.05118
"/mnt/hgfs/Shared/B2/Input/placements/1-1/placement_f_0.64_0017.csv","placement_f_0.64_0017.csv",791516787,StageA_NeutronPatch,50,30,1,1,100000,5279,2.92195e+06,0.00180667,18.0667,0.05279
"/mnt/hgfs/Shared/B2/Input/placements/1-1/placement_f_0.64_0018.csv","placement_f_0.64_0018.csv",793874211,StageA_NeutronPatch,50,30,1,1,100000,5120,2.9228e+06,0.00175174,17.5174,0.0512
"/mnt/hgfs/Shared/B2/Input/placements/1-1/placement_f_0.64_0019.csv","placement_f_0.64_0019.csv",479247999,StageA_NeutronPatch,50,30,1,1,100000,5179,2.92285e+06,0.0017719,17.719,0.05179
"/mnt/hgfs/Shared/B2/Input/placements/1-1/placement_f_0.64_0020.csv","placement_f_0.64_0020.csv",538880969,StageA_NeutronPatch,50,30,1,1,100000,5166,2.9227e+06,0.00176755,17.6755,0.05166
"/mnt/hgfs/Shared/B2/Input/placements/1-1/placement_f_0.64_0021.csv","placement_f_0.64_0021.csv",1349581721,StageA_NeutronPatch,50,30,1,1,100000,5152,2.92279e+06,0.0017627,17.627,0.05152
"/mnt/hgfs/Shared/B2/Input/placements/1-1/placement_f_0.64_0022.csv","placement_f_0.64_0022.csv",1659386835,StageA_NeutronPatch,50,30,1,1,100000,5236,2.92221e+06,0.00179179,17.9179,0.05236
"/mnt/hgfs/Shared/B2/Input/placements/1-1/placement_f_0.64_0023.csv","placement_f_0.64_0023.csv",1667587984,StageA_NeutronPatch,50,30,1,1,100000,5189,2.9208e+06,0.00177657,17.7657,0.05189
"/mnt/hgfs/Shared/B2/Input/placements/1-1/placement_f_0.64_0024.csv","placement_f_0.64_0024.csv",428684400,StageA_NeutronPatch,50,30,1,1,100000,5089,2.92313e+06,0.00174094,17.4094,0.05089
"/mnt/hgfs/Shared/B2/Input/placements/1-1/placement_f_0.64_0025.csv","placement_f_0.64_0025.csv",694696229,StageA_NeutronPatch,50,30,1,1,100000,5280,2.92154e+06,0.00180726,18.0726,0.0528
"/mnt/hgfs/Shared/B2/Input/placements/1-1/placement_f_0.64_0026.csv","placement_f_0.64_0026.csv",1753957093,StageA_NeutronPatch,50,30,1,1,100000,5046,2.92502e+06,0.00172512,17.2512,0.05046
"/mnt/hgfs/Shared/B2/Input/placements/1-1/placement_f_0.64_0027.csv","placement_f_0.64_0027.csv",404320926,StageA_NeutronPatch,50,30,1,1,100000,5117,2.92362e+06,0.00175023,17.5023,0.05117
"/mnt/hgfs/Shared/B2/Input/placements/1-1/placement_f_0.64_0028.csv","placement_f_0.64_0028.csv",132498970,StageA_NeutronPatch,50,30,1,1,100000,5168,2.92319e+06,0.00176793,17.6793,0.05168
"/mnt/hgfs/Shared/B2/Input/placements/1-1/placement_f_0.64_0029.csv","placement_f_0.64_0029.csv",947205273,StageA_NeutronPatch,50,30,1,1,100000,5196,2.92282e+06,0.00177774,17.7774,0.05196
"/mnt/hgfs/Shared/B2/Input/placements/1-1/placement_f_0.64_0030.csv","placement_f_0.64_0030.csv",545050613,StageA_NeutronPatch,50,30,1,1,100000,5313,2.92232e+06,0.00181807,18.1807,0.05313
"/mnt/hgfs/Shared/B2/Input/placements/1-1/placement_f_0.64_0031.csv","placement_f_0.64_0031.csv",1018520148,StageA_NeutronPatch,50,30,1,1,100000,5133,2.92316e+06,0.00175598,17.5598,0.05133
"/mnt/hgfs/Shared/B2/Input/placements/1-1/placement_f_0.64_0032.csv","placement_f_0.64_0032.csv",314693984,StageA_NeutronPatch,50,30,1,1,100000,5122,2.92497e+06,0.00175113,17.5113,0.05122
"/mnt/hgfs/Shared/B2/Input/placements/1-1/placement_f_0.64_0033.csv","placement_f_0.64_0033.csv",1771641305,StageA_NeutronPatch,50,30,1,1,100000,5144,2.9226e+06,0.00176008,17.6008,0.05144
"/mnt/hgfs/Shared/B2/Input/placements/1-1/placement_f_0.64_0034.csv","placement_f_0.64_0034.csv",1738100875,StageA_NeutronPatch,50,30,1,1,100000,5161,2.92378e+06,0.00176518,17.6518,0.05161
"/mnt/hgfs/Shared/B2/Input/placements/1-1/placement_f_0.64_0035.csv","placement_f_0.64_0035.csv",1532616112,StageA_NeutronPatch,50,30,1,1,100000,5055,2.92581e+06,0.00172772,17.2772,0.05055
"/mnt/hgfs/Shared/B2/Input/placements/1-1/placement_f_0.64_0036.csv","placement_f_0.64_0036.csv",1829027018,StageA_NeutronPatch,50,30,1,1,100000,5299,2.92204e+06,0.00181346,18.1346,0.05299
"/mnt/hgfs/Shared/B2/Input/placements/1-1/placement_f_0.64_0037.csv","placement_f_0.64_0037.csv",740848236,StageA_NeutronPatch,50,30,1,1,100000,5278,2.92157e+06,0.00180656,18.0656,0.05278
"/mnt/hgfs/Shared/B2/Input/placements/1-1/placement_f_0.64_0038.csv","placement_f_0.64_0038.csv",1718250184,StageA_NeutronPatch,50,30,1,1,100000,5076,2.9243e+06,0.0017358,17.358,0.05076
"/mnt/hgfs/Shared/B2/Input/placements/1-1/placement_f_0.64_0039.csv","placement_f_0.64_0039.csv",1176996628,StageA_NeutronPatch,50,30,1,1,100000,5092,2.92303e+06,0.00174203,17.4203,0.05092
"/mnt/hgfs/Shared/B2/Input/placements/1-1/placement_f_0.64_0040.csv","placement_f_0.64_0040.csv",216059909,StageA_NeutronPatch,50,30,1,1,100000,5053,2.92484e+06,0.00172761,17.2761,0.05053
"/mnt/hgfs/Shared/B2/Input/placements/1-1/placement_f_0.64_0041.csv","placement_f_0.64_0041.csv",2056040524,StageA_NeutronPatch,50,30,1,1,100000,5079,2.9249e+06,0.00173647,17.3647,0.05079
"/mnt/hgfs/Shared/B2/Input/placements/1-1/placement_f_0.64_0042.csv","placement_f_0.64_0042.csv",1110011880,StageA_NeutronPatch,50,30,1,1,100000,5263,2.92111e+06,0.00180171,18.0171,0.05263
"/mnt/hgfs/Shared/B2/Input/placements/1-1/placement_f_0.64_0043.csv","placement_f_0.64_0043.csv",398562288,StageA_NeutronPatch,50,30,1,1,100000,5134,2.92362e+06,0.00175604,17.5604,0.05134
"/mnt/hgfs/Shared/B2/Input/placements/1-1/placement_f_0.64_0044.csv","placement_f_0.64_0044.csv",1208106947,StageA_NeutronPatch,50,30,1,1,100000,5178,2.92214e+06,0.00177199,17.7199,0.05178
"/mnt/hgfs/Shared/B2/Input/placements/1-1/placement_f_0.64_0045.csv","placement_f_0.64_0045.csv",1550136596,StageA_NeutronPatch,50,30,1,1,100000,5013,2.92425e+06,0.00171429,17.1429,0.05013
"/mnt/hgfs/Shared/B2/Input/placements/1-1/placement_f_0.64_0046.csv","placement_f_0.64_0046.csv",1414205474,StageA_NeutronPatch,50,30,1,1,100000,5218,2.92218e+06,0.00178566,17.8566,0.05218
"/mnt/hgfs/Shared/B2/Input/placements/1-1/placement_f_0.64_0047.csv","placement_f_0.64_0047.csv",1056715561,StageA_NeutronPatch,50,30,1,1,100000,5178,2.92171e+06,0.00177225,17.7225,0.05178
"/mnt/hgfs/Shared/B2/Input/placements/1-1/placement_f_0.64_0048.csv","placement_f_0.64_0048.csv",1089467386,StageA_NeutronPatch,50,30,1,1,100000,5186,2.92268e+06,0.0017744,17.744,0.05186
"/mnt/hgfs/Shared/B2/Input/placements/1-1/placement_f_0.64_0049.csv","placement_f_0.64_0049.csv",310097870,StageA_NeutronPatch,50,30,1,1,100000,5123,2.92427e+06,0.00175189,17.5189,0.05123
"/mnt/hgfs/Shared/B2/Input/placements/1-1/placement_f_0.64_0050.csv","placement_f_0.64_0050.csv",1013094151,StageA_NeutronPatch,50,30,1,1,100000,5252,2.92139e+06,0.00179777,17.9777,0.05252
"/mnt/hgfs/Shared/B2/Input/placements/1-1/placement_f_0.64_0051.csv","placement_f_0.64_0051.csv",427754022,StageA_NeutronPatch,50,30,1,1,100000,5110,2.92351e+06,0.0017479,17.479,0.0511
"/mnt/hgfs/Shared/B2/Input/placements/1-1/placement_f_0.64_0052.csv","placement_f_0.64_0052.csv",905656057,StageA_NeutronPatch,50,30,1,1,100000,5020,2.9242e+06,0.00171671,17.1671,0.0502
"/mnt/hgfs/Shared/B2/Input/placements/1-1/placement_f_0.64_0053.csv","placement_f_0.64_0053.csv",1752449862,StageA_NeutronPatch,50,30,1,1,100000,5160,2.92051e+06,0.00176682,17.6682,0.0516
"/mnt/hgfs/Shared/B2/Input/placements/1-1/placement_f_0.64_0054.csv","placement_f_0.64_0054.csv",201549522,StageA_NeutronPatch,50,30,1,1,100000,5078,2.92591e+06,0.00173553,17.3553,0.05078
"/mnt/hgfs/Shared/B2/Input/placements/1-1/placement_f_0.64_0055.csv","placement_f_0.64_0055.csv",1747269522,StageA_NeutronPatch,50,30,1,1,100000,5163,2.92226e+06,0.00176678,17.6678,0.05163
"/mnt/hgfs/Shared/B2/Input/placements/1-1/placement_f_0.64_0056.csv","placement_f_0.64_0056.csv",1609786793,StageA_NeutronPatch,50,30,1,1,100000,5046,2.9248e+06,0.00172525,17.2525,0.05046
"/mnt/hgfs/Shared/B2/Input/placements/1-1/placement_f_0.64_0057.csv","placement_f_0.64_0057.csv",1702920202,StageA_NeutronPatch,50,30,1,1,100000,5042,2.92474e+06,0.00172392,17.2392,0.05042
"/mnt/hgfs/Shared/B2/Input/placements/1-1/placement_f_0.64_0058.csv","placement_f_0.64_0058.csv",1511706838,StageA_NeutronPatch,50,30,1,1,100000,5260,2.92265e+06,0.00179974,17.9974,0.0526
"/mnt/hgfs/Shared/B2/Input/placements/1-1/placement_f_0.64_0059.csv","placement_f_0.64_0059.csv",213362129,StageA_NeutronPatch,50,30,1,1,100000,5148,2.92366e+06,0.00176081,17.6081,0.05148
"/mnt/hgfs/Shared/B2/Input/placements/1-1/placement_f_0.64_0060.csv","placement_f_0.64_0060.csv",1406928512,StageA_NeutronPatch,50,30,1,1,100000,5124,2.92476e+06,0.00175194,17.5194,0.05124
"/mnt/hgfs/Shared/B2/Input/placements/1-1/placement_f_0.64_0061.csv","placement_f_0.64_0061.csv",1325254087,StageA_NeutronPatch,50,30,1,1,100000,5141,2.92318e+06,0.0017587,17.587,0.05141
"/mnt/hgfs/Shared/B2/Input/placements/1-1/placement_f_0.64_0062.csv","placement_f_0.64_0062.csv",924773042,StageA_NeutronPatch,50,30,1,1,100000,5126,2.92288e+06,0.00175375,17.5375,0.05126
"/mnt/hgfs/Shared/B2/Input/placements/1-1/placement_f_0.64_0063.csv","placement_f_0.64_0063.csv",399486065,StageA_NeutronPatch,50,30,1,1,100000,5183,2.92287e+06,0.00177326,17.7326,0.05183
"/mnt/hgfs/Shared/B2/Input/placements/1-1/placement_f_0.64_0064.csv","placement_f_0.64_0064.csv",727303410,StageA_NeutronPatch,50,30,1,1,100000,5174,2.92153e+06,0.00177099,17.7099,0.05174
"/mnt/hgfs/Shared/B2/Input/placements/1-1/placement_f_0.64_0065.csv","placement_f_0.64_0065.csv",908523223,StageA_NeutronPatch,50,30,1,1,100000,5083,2.92418e+06,0.00173826,17.3826,0.05083
